                  ,                                                                                                   ,     ,         ,                                        ,         , 2026 Update    ,        , 0.03
                  ,                                                                                                   ,     ,         ,                                        ,         , Revised Pricing,        , 
                  ,                                                                                                   ,     ,         ,                                        ,         , Install        , Remove , Transfer
UTRH-3612-HBFL    , "UTRH,36X12,Hand Backfill"                                                                        , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-3612-HDIG    , "UTRH,36X12,Hand Dig"                                                                             , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-3612-MACH    , "UTRH,36X12,Machine Dig"                                                                          , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-3612-MHB-D   , "UTRH,36X12,Mach/Hand Bkfil,Dir Bury"                                                             , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-4224-MACH-C  , "UTRH,42X24,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-4806-MACH    , "UTRH,48X6,Machine Dig"                                                                           , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-4812-MACH-C  , "UTRH,48X12,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-4824-MACH-C  , "UTRH,48X24,Machine Dig,Conduit"                                                                  , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-612-HBFL-S   , "UTRH,6X12,Hand Backfill,Serv"                                                                    , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-7236-C       , "72x36, Machine Dig, conduit"                                                                     , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR2    , "UTRH,Bore,Directional (2indiam)"                                                                 , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR3    , "UTRH,Bore,Directional (3indiam)"                                                                 , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR4    , "UTRH,Bore,Directional (4indiam)"                                                                 , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR5    , "UTRH,Bore,Directional (3indiam)"                                                                 , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-DIR6    , "UTRH,Bore,Directional (6indiam)"                                                                 , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UTRH-BORE-PUSH    , "UTRH,Bore,Push/Place Conduit"                                                                    , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UXFR-1-L          , "UXFR, Large 1-ph padmount"                                                                       , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 455.75         , 304.47 , 0
UXFR-1-S          , "UXFR, Small 1-ph padmount"                                                                       , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 298.35         , 223.15 , 0
UXFR-3-L          , "UXFR, Large 3-ph padmount"                                                                       , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 1820.73        , 1260.72, 0
UXFR-3-M          , "UXFR, Medium 3-ph padmount"                                                                      , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 930.41         , 697.8  , 0
UXFR-3-S          , "UXFR, Small 3-ph padmount"                                                                       , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 474.67         , 353.63 , 0
UXFR-3-XL         , "UXFR, Extra large three phase padmount"                                                          , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 2528.37        , 1911.89, 0
UXST              , "UXST, Secondary transformer termination"                                                         , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0.63           , 0.3    , 7.56
UCNA-PCT          , "UCNA,Place Cond.in Prev.Inst.Trench"                                                             , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCNA-ROI          , "UCNA,Ring Out and Identify Cable"                                                                , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCNA-TGE          , "UCNA,Tag Encloser,Dist"                                                                          , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCNA-TRM          , "UCNA, Terminate Conductor"                                                                       , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-P2CT-D       , "UCTA,Place 2in Conduit in Trench,Dist"                                                           , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-P3CT-S       , "UCTA,Place 3in Conduit in Trench,Serv"                                                           , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-P5CT-D       , "UCTA,Place 5in Conduit in Trench,Dist"                                                           , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-PCC          , "UCTA,Place Cable in Conduit"                                                                     , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-PCEC-D       , "UCTA,PlcCblNExstgCdt,Dist"                                                                       , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-PCEC-L       , "UCTA,PlcCblNExstgCdt,Lght"                                                                       , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-PCEC-S       , "UCTA,Plc CblNExstgCdt,Svc"                                                                       , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-RCEC-D       , "UCTA,Rem Concrete Existing Conduit,Dist"                                                         , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UCTA-RMPR         , "Rod, mandrel and install pull rope"                                                              , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 1.9            , 0      , 0
UCTA-RPR          , Rod only and install pull rope                                                                    , FT  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0.4            , 0      , 0
UEXA-AD           , Additional Depth Adder                                                                            , CF  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-CLN          , "UEXA,CleanOut Ex.Trnch,Vault,MH"                                                                 , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-CSBF         , crushed stone base or backfill                                                                    , TN  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-GPCF         , Guard Post Concrete Filled                                                                        , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-GPPI-C       , "UEXA,Guard Post Power installed,Cndt"                                                            , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-HE           , "UEXA,Hand Excavation (cubic yd.)"                                                                , CY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-HEBF         , "UEXA,Hand Excav/Bakfil(cu.yd)"                                                                   , CY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-LAWN         , "UEXA,Replace Lawn Sod (sq.ft)"                                                                   , SF  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-MEBF         , "UEXA,Mach Excav/Bakfil (cu.yd)"                                                                  , CY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-ME-C         , "UEXA,Mach Excav-Unsheeted(cu.yd),Cndt"                                                           , CY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-PBCR-D       , "UEXA,Reposition Bore Machine,DBury"                                                              , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-RE           , "UEXA,Rock Excavation (cu.yd)"                                                                    , CY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-REQ-C        , "UEXA,Reset/Level Exist Equip.,Cndt"                                                              , EA  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-SBF          , "UEXA,Sand Bakfil-Cndt/Vault(ton)"                                                                , TN  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-SEED         , "UEXA,Rake and Seed (sq. yd.)"                                                                    , SY  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
UEXA-TILE-C       , "UEXA,Repair Tile-Conduits/ Vaults,Cndt"                                                          , HR  , Overhead, AEP TX TCC TX1 Corpus/Laredo/Rio Grande, 01-18-26, 0              , 0      , 0
ANC-H             , "Anchor Assembly (Hand installed anchor, rod, and eye)"                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 814.28         , 29.45  , 0
ANC-M             , "Anchor Assembly (Machine installed anchor, rod, and eye)"                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 224.06         , 29.46  , 0
ARM-DW            , Double Wood Crossarm (any size)                                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 330.24         , 75.94  , 183.98
ARM-SF            , Single Fiberglass Crossarm (any size)                                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 361.05         , 63.68  , 160.04
ARM-SW            , Single Wood Crossarm (any size)                                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 361.05         , 63.68  , 160.04
ARR               , Arrestor                                                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 68.72          , 29.46  , 91.63
BKT               , "Equipment bracket (any size, material)"                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 32.67          , 17.89  , 39.67
CAP-BANK          , "Cap bank (fixed or switched, any size, any voltage)"                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 683.78         , 250.25 , 229.82
CNC-AUTO          , Automatic sleeve (any size)                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 35.55          , 6.28   , 0
CNC-HTA           , Compression connector H-Tap Assembly                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 9.86           , 6.28   , 2.36
CNC-LUG           , "Lugs (two hole pad, crimp on wire)"                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 38.58          , 10.49  , 9.4
CNC-NTS           , Non tension splice (end to end)                                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 20.9           , 3.8    , 0
CND-HLS           , Hot line stirrup (any size)                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 28.43          , 6.36   , 21.95
CNW               , "Wedge connector (bolted or shoot on, any size)"                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 12.86          , 9.62   , 22.84
CO                , "Cutout (any size, any voltage)"                                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 64.29          , 27.32  , 82.92
CON-PRI-L         , Large primary wire (greater than 556)                                                             , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 3.07           , 1.08   , 0
CON-PRI-M         , Medium primary cable ( greater than 4/0 up to and including 556)                                  , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 2.94           , 1.01   , 0
CON-PRI-S         , Small primary wire (4/0 and below)                                                                , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 2.41           , 0.96   , 0
CON-SEC-S         , Small secondary cable (4/0 and smaller)                                                           , FT  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0.74           , 0.64   , 105.55
CPD-SBA           , "CPD,Switch Bank Assby"                                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 409.05         , 261.8  , 0
DEC               , "DE clamps,DE automatics (retire only), side angle shoes"                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 294.84         , 98     , 74.82
DEG               , DE grips (any size)                                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 294.84         , 98     , 74.82
EQL-1PH-X         , "EQL, 1PH Transformer Equip Lead"                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 229.69         , 119.48 , 350.2
EQL-3PH-X         , "EQL, 3PH Transformer Equip Lead"                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 690.1          , 350.2  , 1030
GND               , "GND, one ground rod, clamp, and wire"                                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 114.06         , 62.24  , 0
GOAB-HS           , "GOAB, hook stick (any size, conductor configuration)"                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 1060.42        , 677.39 , 1646.03
GOAB-OR           , "GOAB, operating rod (any size, conductor configuration)"                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 631.58         , 341.66 , 981.73
GYF               , "Guy fitting (eyeplate, && hardware)"                                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 81.73          , 36.65  , 63.36
INS-PIN           , "Pin insulator (any size, any voltage)"                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 97             , 32.01  , 22.91
LB                , Light bracket (any size)                                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 52.58          , 38.14  , 121.93
LT                , "Light head (teardrop, open, post top, or flood)"                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 79.05          , 55.98  , 132.68
LTP               , "Light pole (any size, any material)"                                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 895.61         , 283.43 , 0
PIN               , "Insulator pin (any size, any voltage)"                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 97             , 32.01  , 15.81
PLD-SFL           , "PLD,Setting Foam Large"                                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 51.13          , 0      , 0
POL-W-FG-1PS-L    , "Large pole (greater than 65 ft, wood, fiberglass, or one piece steel)"                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 854.11         , 271.61 , 0
POL-W-FG-1PS-M    , "Medium pole (greater than 45 ft up to and including 65 ft, wood, fiberglass, or one piece steel)", EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 650.07         , 256.06 , 0
POL-W-FG-1PS-S    , "Small pole (45 ft and smaller, wood, fiberglass, or one piece steel)"                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 492.91         , 204.85 , 504.21
REC-100-NTS-PRG   , "REC,100amp,NovaTripleSingle,Prg,Replace"                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 91.63          , 32.72  , 71.99
REC-1P-M          , "Recloser, single phase mechanical"                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 110.11         , 79.35  , 71.99
REC-3P-M          , "Recloser, three phase mechanical"                                                                , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 245.43         , 170.17 , 179.99
REC-3P-P          , "Recloser, three phase programable"                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 543.88         , 352.4  , 531.6
REG-PLA           , "Regulator, platform mount (any size, any voltage)"                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 628.31         , 376.32 , 389.97
REG-POL           , "Regulator, pole mount (any size, any voltage)"                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 532.31         , 314.16 , 277.44
SAA               , Secondary/neutral attachment                                                                      , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 56.84          , 17.72  , 48.12
SVC-S             , Service (4/0 and smaller)                                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 263.8          , 49.51  , 201.7
SWI-1PH           , "1 PH switch (underslung, etc, does not inc cutouts)"                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 98.6           , 42.54  , 124.35
SWI-RCBP          , "SWI,15kV,Rec ByPass"                                                                             , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 631.58         , 337.06 , 981.73
SWI-RGBP          , "SWI,15kV,Regulator Bypass"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 209.43         , 65.45  , 166.9
TAP               , T Tap connector (any size)                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 49.08          , 7.84   , 48.71
XFR-L             , Large platform mounted OH transformer (250 to 500 kVA)                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 268.34         , 197.99 , 239.98
XFR-M             , Medium OH transformer (50+ to 167 kVA)                                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 261.8          , 193.07 , 212.71
XFR-S             , Small OH transformer (50 kVA and below)                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 241.02         , 163.77 , 209.09
CNA-RSDC          , "CNA,Resag Corner or Dead End - Clamp"                                                            , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-SWITCH        , "CNA, Switching"                                                                                  , P15M, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 108.54         , 0      , 0
CNA-TFA           , "CNA, Transfer Foreign Attachments"                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 81.68
CNA-TJ            , "CNA,Temporary Jumper"                                                                            , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TM            , "CNA,Trim Trees Minor"                                                                            , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 111.16         , 111.16 , 111.16
CNA-TR            , "CNA,Transfer Conductor"                                                                          , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TRDE          , "CNA,Transfer Conductor, Single DE"                                                               , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TRPSE         , "CNA, Pole Set Energized Line"                                                                    , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TRWN          , "CNA,Temp.Relocation Work - Neutral"                                                              , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TRWP          , "CNA,Temp.Relocation Work - taP"                                                                  , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CNA-TRWT          , "CNA,Temp. Relocation Work - Tangent"                                                             , COND, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
GYA-HDIG          , "GYA, Hand Dig Guy Anchor"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
GYA-ROCK          , "GYA, Rock Hole"                                                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 444.63         , 0      , 0
GYA-TG            , "GYA,Tighten Guy"                                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-BACK          , Equipment Adder Backyard                                                                          , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 122.67         , 122.67 , 0
PLA-BRACRBF       , "PLA,Gnd Brace Rock Backfill(New)Full"                                                            , POLE, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-CUT           , "PLA,Cut Off Pole Top"                                                                            , POLE, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 222.66         , 222.66 , 0
PLA-DLOC          , "PLA,Difficult Location"                                                                          , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 246.83         , 246.83 , 0
PLA-FLAG          , "PLA,Flag Traffic"                                                                                , P15M, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-HDIG          , Hand Dig Pole Hole                                                                                , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 667.99         , 667.99 , 0
PLA-HSET          , "PLA,Hand Set Pole"                                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-JADJ          , "PLA,Junction Pole Adjacent Hole (Hot)"                                                           , POLE, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 497.97         , 0      , 0
PLA-LOWBOY        , "Pole, Lowboy Operate Adder"                                                                      , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-ROCK          , Rock Hole                                                                                         , POLE, Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 889.25         , 0      , 0
PLA-STRT          , Straighten Pole                                                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-TAG           , "PLA,Tag Pole"                                                                                    , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
PLA-TRAC          , Equipment Adder Off Road                                                                          , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
XRA-BACK          , "XRA, Equipment Adder Back Yard"                                                                  , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
XRA-DL            , "XRA,Difficult Location"                                                                          , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
XRA-LOWBOY        , "Xfmr, Lowboy Operate Adder"                                                                      , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
XRA-TRAC          , "XRA, Equipment Adder Off Road"                                                                   , HF  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-ANT           , "AMI,Silver Springs, Antenna Kit"                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-AP            , "AMI, Access Point"                                                                               , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-BATBKP        , "AMI,Silver Springs, Battery Backup"                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-BATBKP-CBL    , "AMI,Silver Springs, Battery Backup Cable"                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-CBL           , "AMI, Power cable"                                                                                , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-GC            , "AMI, Gap collector"                                                                              , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 208.58         , 89.39  , 238.37
AMI-MOUNT         , "AMI, Mount Kit"                                                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-RADIO         , "AMI,Silver Springs,Control Mounted Radio"                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-RELAY         , "AMI,Silver Springs, Relay"                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
AMI-ROUTER        , "AMI,TX,Router"                                                                                   , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 208.58         , 89.39  , 238.37
AMI-WM-RADIO      , "AMI,WiMAX, Radio and Antenna"                                                                    , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
APB               , Animal Proof Cover Bushing                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 6.67           , 4.45   , 0
APL               , Animal Proofing w/Lead cover                                                                      , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 13.35          , 8.9    , 0
ARD               , Armor rod                                                                                         , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
BKT-CMX           , Transformer cluster bracket                                                                       , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 50.48          , 27.53  , 74.81
BKT-PLT           , Platform                                                                                          , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 0              , 0      , 0
CAP               , "Capacitor (single tank, any size, any voltage)"                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 62.29          , 22.25  , 46.72
CND-FL            , "CND, Fuse Link"                                                                                  , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 28.92          , 0      , 0
CND-LGRLR         , "CND,Line Guard Roller"                                                                           , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 40.05          , 20.02  , 51.17
CND-PCS           , "CND,Primary Cable Spacer"                                                                        , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 46.72          , 46.72  , 80.57
CND-SB            , Secondary breaker                                                                                 , EA  , Overhead, AEP TX TNC TX2 Abilene/San Angelo      , 01-18-26, 50.17          , 23.07  , 0
